time, dt.le, dt.lps, dt.re, dt.rps, dt.rsp, i.jx, i.jy, i.ld, i.ljs, i.lu, i.rjs, i.sd, i.sf, i.ssd, i.ssu, i.su, l.sl, lms.s, r.s, s.aes, s.aest, s.hf, s.m, s.sf, s.sp, so.fbe, so.fe, so.lbu, so.lu, so.sbrun, so.sbu, so.su, spid.vsp
3640747, , , , , , , , , , , , , , , , , , , , -0.8552631578944911, -1615536.0, , -0.6494353536639501, , , , , , , , , , 
3640947, , , , , , , , , , , , , , , , , , , , -0.8610526315787, -1620010.0, , -0.6229674092013539, , , , , , , , , , 
3641147, , , , , , , , , , , , , true, , , , , , , -0.8784210526313266, -1624483.0, , -0.573269851751933, , , true, true, , , , , , 
3641347, 12.500000000011369, 0.006250000000005684, , , , , , , , , , , false, , , , , , , -0.8559999999983456, -1628363.0, , -1.5061223899138785, , , false, false, , , , , , 
3641547, 0.0, 0.0, , , , , , , , , , , , , , , , , , -0.8683333333319293, -1632945.0, , -0.4010567854809415, , , , , , , , , , 
3641747, , , , , , , , , , , , , , , , , , , , -0.9110000000008286, -1637378.0, , -0.5446820099976413, , , , , , , , , , 
3641947, , , , , , , , , , , , , , , , , , , , -0.8925000000008118, -1641859.0, , -0.603411475422412, , , , , , , , , , 
3642147, , , , , , , , , , , , , , , , , , , , -0.884000000000804, -1646334.0, , -0.554767043394566, , , , , , , , , , 
3642347, , , , , , , , , , , , , , , , , , , , -0.8934999999982731, -1650804.0, , -0.5534142372081424, , , , , , , , , , 
3642547, , , , , , , , , , , , , , , , , , , , -0.8968421052629003, -1655275.0, , -0.5680383557704481, , , , , , , , , , 
3642747, , , , , , , , , , , , , true, , , , , , , -0.8935000000008125, -1659751.0, , -0.540522772518605, , , true, true, , , , , , 
3642947, , , , , , , , , , , , , false, , , , , , , -0.7875000000007163, -1663753.0, , -2.1097960968587124, , , false, false, , , , , , 
3643147, , , , , , , , , , , , , , , , , , , , -0.9304761904755255, -1668209.0, , -0.2497407778601646, , , , , , , , , , 
3643347, , , , , , , , , , , , , , , , , , , , -0.8864999999982867, -1672640.0, , -0.6864268247859764, , , , , , , , , , 
3643547, , , , , , , , , , , , , , , , , , , , -0.9049999999982509, -1677149.0, , -0.4618112881478992, , , , , , , , , , 
3643747, , , , , , , , , , , , , , , , , , , , -0.9152941176472792, -1681601.0, , -0.49136013926636957, , , , , , , , , , 
3643947, , , , , , , , , , , , , , , , , , , , -0.8694736842102766, -1686066.0, , -0.6119625282764136, , , , , , , , , , 
3644147, , , -13.157894736838326, -0.005263157894735331, , , , , , , , , true, , , , , , , -0.7020000000006386, -1690259.0, , -2.1202987995533458, , , true, true, , , , , , 
3644347, 12.500000000011369, 0.006250000000005684, 0.0, 0.0, , , , , , , , , false, , , , , , , -0.9084999999982442, -1694415.0, , -0.7740569389162684, , , false, false, , , , , , 
3644547, 0.0, 0.0, , , , , , , , , , , , , , , , , , -0.8719999999983148, -1698963.0, , -0.6313786242197057, , , , , , , , , , 
3644747, , , , , , , , , , , , , , , , , , , , -0.8965000000008153, -1703430.0, , -0.49530873560435795, , , , , , , , , , 
3644947, , , , , , , , , , , , , , , , , , , , -0.8680000000007895, -1707891.0, , -0.6326064308479327, , , , , , , , , , 
3645147, , , , , , , , , , , , , , , , , , , , -0.8975000000008162, -1712374.0, , -0.5232141713059991, , , , , , , , , , 
3645347, , , , , , , , , , , , , , , , , , , , -0.8734999999983118, -1716838.0, , -0.5947048488254113, , , , , , , , , , 
3645547, , , , , , , , , , , , , true, , , , , , , -0.8824999999982943, -1721306.0, , -0.6043115014255909, , , true, true, , , , , , 
3645747, 12.499999999975842, 0.006249999999987921, , , , , , , , , , , false, , , , , , , -0.8715000000007926, -1725208.0, , -1.3685373274933008, , , false, false, , , , , , 
3645947, 0.0, 0.0, , , , , , , , , , , , , , , , , , -0.8865000000008063, -1729791.0, , -0.39799718253865835, , , , , , , , , , 
3646147, , , , , , , , , , , , , , , , , , , , -0.9215000000008381, -1734224.0, , -0.46813541064099445, , , , , , , , , , 
3646347, , , , , , , , , , , , , , , , , , , , -0.8760869565208038, -1738748.0, , -0.6681560315049719, , , , , , , , , , 
3646547, , , , , , , , , , , , , , , , , , , , -0.8979999999982644, -1743173.0, , -0.5233733563869136, , , , , , , , , , 
3646747, , , , , , , , , , , , true, , , , , , , , -0.8910000000008104, -1747634.0, , -0.5713408462819971, , , , , , , , false, false, 
3646947, -23.809523809571242, -0.011904761904785621, , , , , , , , , , false, , , , , , , , -0.9261904761898143, -1752142.0, , -0.44920704172721526, , , , , , , , , , 
3647147, 476.1904761901359, -0.822490938632841, -136.36363636368992, 0.7776067764256528, -0.8158355205599299, -0.32633420822397197, , , , , , , , , , , , , , -0.91047619047554, -1756598.0, , -0.530904146753106, , , , , , , , , , 
3647347, 1375.000000002119, -2.0060618985116263, -1302.6315789469943, 0.9038574734080792, -1.3969706911636046, -0.6937882764654418, -0.375, , , , , , , , , , , , , -0.8861111111096783, -1760966.0, , -0.7862049991763924, , , , , , , , , , 
3647547, 1829.545454546173, -1.6264809636717954, -1559.523809522695, 0.47440971831690587, -1.0766855314960626, -0.6062992125984251, -0.4878472222222222, , , , , , , , , , , , , -0.9119047619041102, -1765455.0, , -0.5011181509578874, , , , , , , , , , 
3647747, 1937.5000000017621, -1.3247551673219538, -250.00000000022737, 0.3894569389762871, -0.47985974409448817, -0.44881889763779526, -0.7135416666666666, , , , , , , , , , , , , -0.8935000000008125, -1769885.0, , -0.618584440018425, , , , , , , , , , 
3647947, 1925.0000000017508, -1.4772089621601048, -1912.4999999963038, 0.18979568569701688, -0.9360742016622925, -0.562554680664917, -0.5225694444444444, , , , , , , , , , , , , -0.9104999999982403, -1774335.0, , -0.5537369777550812, , , , , , , , , , 
3648147, 1964.2857142843106, -1.3762627913705308, -1785.7142857130095, 0.9735931407016729, -1.6547831911636046, -0.6937882764654418, -0.08854166666666666, , , , , , , , , , , , , -0.8999999999993568, -1778783.0, , -0.6122841076449167, , , , , , , , , , 
3648347, 2112.5000000019213, -1.1132600612413839, -1962.4999999962072, 0.9172309711301259, -1.668853893263342, -0.6675415573053368, 0.0, , , , , , , , , , , , , -0.8714999999983156, -1783204.0, , -0.6727380011423866, , , , , , , , , , 
3648547, 2137.499999995869, -0.6586690726179889, -2112.4999999959173, 0.9810052493454655, -1.7902012248468944, -0.6237970253718286, 0.2563429571303587, , , , , , , , , , , , , -0.8869999999982858, -1787657.0, , -0.6100971600939029, , , , , , , , , , 
3648747, 1199.9999999976808, 0.03609798775037151, -1950.0000000017735, 0.8880524934376106, -1.6353455818022746, -0.41382327209098857, 0.6675415573053368, , , , , , , , , , , , , -0.895000000000814, -1792135.0, , -0.5124043262673222, , , , , , , , , , 
3648947, 75.00000000006821, 0.5165551181102706, -1650.0000000015007, 0.800125984251368, -1.4314960629921258, -0.21259842519685035, 1.0, , , , , , , , , , , , , -0.8815000000008016, -1796581.0, , -0.694848616726742, , , , , , , , , , 
3649147, -462.50000000042064, 0.3899748468939279, -1325.000000001205, 0.8185774278210403, -1.3221347331583553, -0.16885389326334208, , , , , , , , , , , , , , -0.884000000000804, -1801036.0, , -0.6723003576284718, , , , , , , , , , 
3649347, -737.5000000006708, 0.39464457567770483, -1037.4999999979948, 0.8220288713918784, -1.2127734033245845, -0.12510936132983377, , , , , , , , , , , , , , -0.8739999999983108, -1805480.0, , -0.6492518562108307, , , , , , , , , , 
3649547, -388.8888888882601, 0.8532895888017141, -791.6666666653866, 0.6972650918640291, -0.9940507436570429, -0.03762029746281716, , , , , , , , , , , , , , -0.8916666666652249, -1809915.0, , -0.5598855470029376, , , , , , , , , , 
3649747, -637.499999998768, 1.0825868055561716, -487.5000000004434, 0.541489583333156, -0.7220486111111111, 0.07118055555555555, , , , , , , , , , , , , , -0.8850000000008049, -1814338.0, , -0.6952669476311876, , , , , , , , , , 
3649947, -1287.500000001171, 1.1807638888883034, -187.50000000017053, 0.32945833333326513, -0.3965277777777778, 0.20138888888888887, , , , , , , , , , , , , , -0.8925000000008118, -1818776.0, , -0.6647784316411144, , , , , , , , , , 
3650147, -1473.6842105258925, 1.3697898391814984, 0.0, 0.18310416666666665, -0.17951388888888886, 0.2881944444444445, , , , , , , , , , , , , , -0.892631578947112, -1823208.0, , -0.6052099146224791, , , , , , , , , , 
3650347, -1726.1904761892426, 0.8264533730164898, 1428.5714285704078, -1.2992797619051704, 1.834027777777778, 0.6267361111111112, -0.296875, , , , , , , , , , , , , -0.8771428571422304, -1827643.0, , -0.7291592967845755, , , , , , , , , , 
3650547, -1187.499999997705, -0.06652777777663008, 1637.4999999968352, -0.6224791666679328, 1.2524305555555557, 0.33159722222222227, -0.4704861111111111, , , , , , , , , , , , , -0.8864999999982867, -1832053.0, , -0.6080357552878995, , , , , , , , , , 
3650747, -462.49999999910614, -0.02451388888844196, 1387.500000001262, -0.8853958333328287, 1.4121527777777778, 0.3142361111111111, -0.6961805555555556, , , , , , , , , , , , , -0.8885000000008081, -1836509.0, , -0.6176465289910048, , , , , , , , , , 
3650947, -464.28571428663923, 0.2950793650789028, 1212.5000000011028, -0.7924791666662258, 1.2524305555555557, 0.33159722222222227, -0.4704861111111111, , , , , , , , , , , , , -0.9130000000008304, -1840963.0, , -0.5597605668556771, , , , , , , , , , 
3651147, -1583.3333333322018, 0.8978819444450101, 1642.857142855969, -1.213565476190946, 1.834027777777778, 0.6267361111111112, -0.296875, , , , , , , , , , , , , -0.8771428571422304, -1845414.0, , -0.6961021884619659, , , , , , , , , , 
3651347, -1737.5000000015802, 0.709079861110321, 1974.999999996183, -1.1683645833348604, 1.919965277777778, , -0.3923611111111111, , , , , , , , , , , , , -0.8934999999982731, -1849832.0, , -0.5888256501199012, , , , , , , , , , 
3651547, -574.9999999988887, -0.28749999999944437, 699.9999999986471, 0.27999999999945885, 0.0, 0.0, 0.0, , , , , , , , , , , , , -0.88999999999828, -1854286.0, , -0.6027367976405567, , , , , , , , , , 
3651747, -239.58333333332425, 0.0948437500000045, 385.4166666666521, -0.12898958333333915, 0.27760416666666665, 0.08854166666666666, -0.06249999999999999, , , , , , , , , , , , , -0.897499999999966, -1858833.0, , -0.5437393923983364, , , , , , , , , , 
3651947, -233.33333333354554, 0.21645833333322717, 349.999999998992, -0.31581250000040323, 0.446875, 0.140625, -0.10590277777777776, , , , , , , , , true, , , , -0.8953333333307547, -1863228.0, , -0.5664838454397905, , , , , , , , true, true, 
3652147, -595.2380952376699, 0.33649881655439334, 619.0476190471767, 0.027970179508634462, 0.21534202755905513, , 0.15135608048993873, , , , , , , , , false, , , , -0.8838095238088922, -1867668.0, , -0.6525219863333805, , , , , , , , , , 
3652347, -1400.0000000012733, 1.1716964676284096, 600.0000000005457, -0.11539648950109407, 0.34842793088363955, 0.3576388888888889, 0.6062992125984251, , , , , , , , , , , , , -0.8880000000008076, -1872086.0, , -0.61008512123923, , , , , , , , , , 
3652547, , , 1273.8095238086134, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3652647, -1602.2727272733566, 1.5022229430124907, , -0.746766708849258, 1.2316573709536307, 0.6006944444444444, 0.30008748906386706, , , , , , , , , , , , , -0.9052380952374482, -1876541.0, , -0.5704484528478515, , , , , , , , , , 
3652747, -1954.5454545462221, 1.3417376893935553, 1931.8181818189405, -1.0468039772724236, 1.7838541666666665, 0.7135416666666666, 0.0, , , , , , , , , , , , , -0.8781818181821631, -1880973.0, , -0.7172192155305075, , , , , , , , , , 
3652947, -2277.777777774095, 1.2365451388907305, 2222.222222225647, -0.9749131944430747, 1.8272569444444444, 0.7309027777777778, , , , , , , , , , , , , , -0.9038888888902818, -1885410.0, , -0.5807305107991287, , , , , , , , , , 
3653147, -2421.052631578252, 1.1649077119886517, 2355.2631578940604, -0.9216968201757092, , , , , , , , , , , , , , , , -0.8984210526313209, -1889827.0, , -0.633406187332459, , , , , , , , , , 
3653347, -2592.10526315715, 1.0793813961992027, 2350.0000000021373, -0.9238020833324785, , , , , , , , , , , , , , , , -0.8735000000007944, -1894280.0, , -0.6289437342121437, , , , , , , , , , 
3653547, -2462.5000000022396, 0.8620659722211024, 2325.0000000021146, -0.7124479166658209, 1.6102430555555556, 0.6440972222222222, , , , , , , , , , , , , , -0.8805000000008008, -1898732.0, , -0.6199100555387104, , , , , , , , , , 
3653747, -1187.50000000108, -0.5881076388894289, 1149.9999999977774, 0.45557291666577765, 0.004340277777777762, 0.001736111111111105, , , , , , , , , , , , , , -0.8920000000008113, -1903209.0, , -0.5689858339773819, , , , , , , , , , 
3653947, -624.9999999987921, 0.14453125000060396, 562.4999999989129, -0.13359375000043483, 0.3515625, 0.140625, , , , , , , , , , , , , , -0.8904999999982789, -1907654.0, , -0.5694227565169585, , , , , , , , , , 
3654147, 407.8947368419881, -0.47855263157900596, 637.5000000005798, -0.2804999999997681, 0.525, 0.0, -0.5833333333333334, , , , , , , , , , , , , -0.8780000000007986, -1912104.0, , -0.5951893337308211, , , , , , , , , , 
3654347, 39.47368421051498, -0.38854440789474254, 237.500000000216, -0.22534374999991366, 0.3140625, , -0.34895833333333337, , , , , , , , , , , , , -0.8795000000007999, -1916551.0, , -0.5486479747071753, , , , , , , , , , 
3654547, 312.5000000002842, -0.1199999999998579, 262.50000000023874, -0.1117499999999045, 0.2125, , -0.2361111111111111, , , , , , , , , , , , , -0.8780000000007986, -1920985.0, , -0.6939943959352076, , , , , , , , , , 
3654747, 11.904761904753398, -0.3210788690476234, 47.61904761901359, -0.23754613095239463, 0.2515625, , -0.2795138888888889, , , , , , , , , , , , , -0.8814285714279415, -1925485.0, , -0.5001176144183992, , , , , , , , , , 
3654947, 399.99999999922693, -0.37078125000038653, 299.9999999994202, -0.3278437500002319, 0.4390625, , -0.4878472222222222, , , , , , , , , , , , , -0.8719999999983148, -1929867.0, , -0.8135654008598958, , , , , , , , , , 
3655147, 0.0, 0.0, 23.809523809571242, 0.009523809523828497, 0.0, , 0.0, , , , , , , , , , , , , -0.8995238095256015, -1934377.0, , -0.4516381118058307, , , , , , , , , , 
3655347, , , 0.0, 0.0, , , , , , , , , , , , , , , , -0.8900000000008095, -1938824.0, , -0.4962752942745229, , , , , , , , , , 
3655547, , 0.0030708661417322746, , 0.002409448818897631, -0.002362204724409442, , 0.002624671916010491, , , , , , , , , , , , , -0.8979999999982644, -1943288.0, , -0.6250738066069517, , , , , , , , , , 
3655747, , 0.0, , 0.0, 0.0, , 0.0, , , , , , , , , , , , , -0.8995000000008181, -1947762.0, , -0.5957435899548055, , , , , , , , , , 
3655947, , , , , , , , , , , , , , , , , , , , -0.8750000000007958, -1952229.0, , -0.6294619082065328, , , , , , , , , , 
3656147, , , , , , , , , , , , , , , , , , , , -0.8945000000008136, -1956704.0, , -0.5502112100960294, , , , , , , , , , 
3656347, , , , , , , , , , , , , , , , , , , , -0.8869999999982858, -1961165.0, , -0.6161248461762807, , , , , , , , , , 
3656547, , , , , , , , , , , , , , , , , , , , -0.8864999999982867, -1965639.0, , -0.5792115309159653, , , , , , , , , , 
3656747, , , , , , , , , , , , , , , , , , , , -0.9347368421077912, -1970105.0, , -0.4274351575252895, , , , , , , , , , 
3656947, , , , , , , , , , , , , , , , , , , , -0.895000000000814, -1974579.0, , -0.5640710130590088, , , , , , , , , , 
3657147, , , , , , , , , , , , , , , , , , , , -0.8920000000008113, -1979048.0, , -0.6114856127435487, , , , , , , , , , 
3657347, , , , , , , , , , , , , , , , , , , , -0.8884999999982829, -1983523.0, , -0.5807358106521969, , , , , , , , , , 
3657547, , , , , , , , , , , , , , , , , , , , -0.8949999999982702, -1987991.0, , -0.5721587146929579, , , , , , , , , , 
3657747, , , , , , , , , , , , , , , , , , , , -0.9284210526340899, -1992455.0, , -0.43877582692677974, , , , , , , , , , 
3657947, , -0.0369641294838145, , 0.029002624671915993, -0.028433945756780384, -0.011373578302712153, , , , , , , , , , , , , , -0.8870000000008068, -1996927.0, , -0.6034704074648671, , , , , , , , , , 
3658147, 171.05263157889823, -0.1789093797486086, -65.78947368419163, 0.18116452548695322, -0.2034120734908136, -0.08136482939632544, , , , , , , , , , , , , , -0.9126315789471063, -2001375.0, , -0.5668514807806241, , , , , , , , , , 
3658347, 131.57894736838327, 0.06578947368419163, 75.00000000006821, 0.030000000000027286, 0.0, 0.0, , , , , , , , , , , , , , -0.9347368421049947, -2005840.0, , -0.47391216538337355, , , , , , , , , , 
3658547, 625.0000000005684, -0.4637467191598207, -287.49999999944436, 0.49405511811045844, -0.5971128608923884, -0.23884514435695536, , , , , , true, , , , , , , , -0.8904999999982789, -2010337.0, , -0.4732106587487706, , , , , , , , false, false, 
3658747, 787.4999999984781, -0.3824967191608658, -736.8421052629462, 0.3143182760050577, , , , , , , , false, , , , , , , , -0.9289473684235651, -2014747.0, , -0.5500484751548411, , , , , , , , , , 
3658947, 412.49999999920277, -0.0581856955384563, -324.9999999993719, 0.07748031496088113, -0.2034120734908136, -0.08136482939632544, , , , , , , , , , , , , , -0.8879999999982837, -2019218.0, , -0.5025226797572905, , , , , , , , , , 
3659147, 119.04761904753397, -0.008490188726451764, -130.95238095264185, 0.08611773528298526, -0.1357830271216098, -0.03762029746281716, 0.0463692038495188, , , , , , , , , , , , , -0.8890476190493902, -2023698.0, , -0.5475869509501463, , , , , , , , , , 
3659347, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , , , , , , , , , , , , -0.8844444444430144, -2028158.0, , -0.654388559826959, , , , , , , , , , 
3659547, -11.904761904753398, -0.005952380952376699, , , , , , , , , , , , , , , , , , -0.865714285713667, -2032633.0, , -0.5978401051441943, , , , , , , , , , 
3659747, 787.4999999984781, -1.2639490376210587, -690.4761904756971, 1.024465691788724, -1.2751531058617673, -0.510061242344707, , , , , , , , , , , , , , -0.8865000000008063, -2037072.0, , -0.6854650513680954, , , , , , , , , , 
3659947, 1600.0000000014552, -1.1704724409441538, -1424.999999997246, 0.9760629921270856, -1.5157480314960627, -0.6062992125984251, , , , , , , , , , , , , , -0.9284210526313124, -2041453.0, , -0.6232396033068163, , , , , , , , , , 
3660147, 1710.5263157889824, 0.022148547220825453, -1697.3684210521442, -0.025272827738443013, -0.6408573928258967, -0.2563429571303587, , , , , , , , , , , , , , -0.8936842105260592, -2045893.0, , -0.6653756225994002, , , , , , , , , , 
3660347, 328.9473684209581, 0.2547514619882568, -263.15789473676654, -0.17609649122803994, 0.06944444444444442, 0.02777777777777777, , , , , , , , , , , , , , -0.8889473684207972, -2050333.0, , -0.6195125975431983, , , , , , , , , , 
3660547, -180.55555555526362, -0.09027777777763181, 14.705882352944716, 0.005882352941177887, 0.0, 0.0, , , , , , , , , , , , , , -0.9341176470590484, -2054803.0, , -0.4454824261976828, , , , , , , , , , 
3660747, 0.0, 0.0, -26.315789473676652, -0.010526315789470662, , , , , , , , , , , , , , , , -0.9247368421077641, -2059269.0, , -0.4637378613563651, , , , , , , , , , 
3660947, , , 0.0, 0.0, , , , , , , , , , , , , , , , -0.9236842105260504, -2063727.0, , -0.5351609171709679, , , , , , , , , , 
3661147, -12.500000000011369, -0.006250000000005684, , , , , , , , , , , , , , , , , , -0.8880000000008076, -2068217.0, , -0.5496394938799986, , , , , , , , , , 
3661347, 0.0, 0.005642361111111091, , -0.004427083333333318, 0.004340277777777762, 0.001736111111111105, , , , , , , , , , , , , , -0.8834999999982924, -2072676.0, , -0.5923132298225064, , , , , , , , , , 
3661547, -937.4999999981882, 2.558626421698194, 809.5238095232311, -2.0466976940384765, 2.324026684164479, 0.9305555555555556, 0.002624671916010491, , , , , , , , , , , , , -0.8874999999982848, -2077106.0, , -0.7354742750330442, , , , , , , , , , 
3661747, -1699.9999999967145, 2.5259055118126663, 1630.9523809512154, -1.7988316460447107, 2.4031496062992126, 1.0, 0.10761154855643044, , , , , , , , , , , , , -0.8880000000008076, -2081498.0, , -0.7331576214937268, , , , , , , , , , 
3661947, 125.00000000011369, -0.14506780402444008, 26.315789473676652, 0.1733872081779221, -0.15966754155730534, -0.06386701662292213, 0.0, , , , , , , , , , , , , -0.877500000000798, -2085940.0, , -0.6730229721458764, , , , , , , , , , 
3662147, 1434.2105263153776, -1.773331635354997, -1460.5263157890543, 1.000074578671255, -1.5532206911636046, -0.6937882764654418, -0.20138888888888887, , , , , , , , , , , , , -0.84650000000077, -2090333.0, , -0.8096574522606752, , , , , , , , , , 
3662347, 737.5000000006708, -0.037855424321624344, -750.0000000006821, 0.019028871390803247, -0.3127734033245844, -0.12510936132983377, 0.0, , , , , , , , , , , , , -0.8419047619041603, -2094732.0, , -0.8013988856491305, , , , , , , , , , 
3662547, 13.157894736838326, 0.006578947368419163, -65.78947368419163, -0.026315789473676656, 0.0, 0.0, , , , , , , , , , , , , , -0.9194736842102623, -2099214.0, , -0.48680876587774224, , , , , , , , , , 
3662747, 345.23809523784854, -1.115438695163228, -249.99999999982134, 0.9106299212599139, -0.9908136482939632, -0.3963254593175853, , , , , , , , , , , , , , -0.9170000000008339, -2103671.0, , -0.5635519988647321, , , , , , , , , , 
3662947, 1368.4210526311858, -1.2862619146292886, -1381.5789473680243, 0.9934314131787743, -1.5157480314960627, -0.6062992125984251, , , , , , , , , , , , , , -0.8668421052629088, -2108046.0, , -0.7781977843234472, , , , , , , , , , 
3663147, 437.5000000003979, 0.21875000000019895, -328.9473684209581, -0.13157894736838327, 0.0, 0.0, , , , , , , , , , , , , , -0.895000000000814, -2112493.0, , -0.5959853872713102, , , , , , , , , , 
3663347, 200.0000000001819, 0.10000000000009095, -107.14285714278058, -0.042857142857112236, , , , , , , , , , , , , , , , -0.906499999998248, -2116959.0, , -0.5683531106337741, , , , , , , , , , 
3663547, 37.499999999927525, 0.018749999999963764, -26.315789473676652, -0.010526315789470662, , , , , , , , , , , , , , , , -0.8889999999982818, -2121414.0, , -0.6300243423038028, , , , , , , , , , 
3663747, 26.315789473676652, 0.013157894736838326, 12.499999999975842, 0.004999999999990337, , , , , , , , , , , , , , , , -0.9300000000025153, -2125885.0, , -0.45176172274017157, , , , , , , , , , 
3663947, 0.0, 0.0, 0.0, 0.0, , , , , , , , , , , , , , , , -0.8768181818185262, -2130396.0, , -0.6171126347875998, , , , , , , , , , 
3664147, , , , , , , , , , , , , , , , , , , , -0.8842105263155355, -2134827.0, , -0.5819283885357563, , , , , , , , , , 
3664347, 144.7368421052216, -0.39724129570154504, 52.631578947353304, -0.15554685989087497, 0.17313675634295714, -0.03762029746281716, -0.296875, , , , , , , , , , , , , -0.8899999999997443, -2139282.0, , -0.6060713685820993, , , , , , , , true, true, 
3664547, 1069.9999999985403, -0.893331282809129, 0.0, -0.5718718011811024, 0.5606586286089239, -0.10761154855643044, -0.921875, , , , , , , , , , , , , -0.8699999999988132, -2143808.0, , -0.8011638766852575, , , , , , , , , , 
3664747, 762.4999999985264, -0.3926562500007368, 450.0000000004093, -0.42721874999983633, 0.5953125, 0.0, -0.6614583333333334, , , , , , , , , , , , , -0.8975000000008162, -2148114.0, , -0.6430288187883998, , , , , , , , , , 
3664947, 263.15789473676654, 0.13157894736838327, 0.0, 0.0, 0.0, , 0.0, , , , , , , , , , , , , -0.9068421052628974, -2152578.0, , -0.4596183233518386, , , , , , , , false, false, 
3665147, 137.49999999973426, -0.056284722222355116, 11.904761904753398, -0.2350089285714319, 0.23506944444444441, 0.02777777777777777, -0.18402777777777776, , , , , , , , , , , , , -0.8819047619041317, -2157088.0, , -0.5496674726290621, , , , , , , , , , 
3665347, -524.9999999989853, 0.1575173611116183, 1062.5000000009663, -1.6449270833329468, 2.0293402777777776, 0.4704861111111111, -0.9479166666666666, , , , , , , , , , , , , -0.8770000000007976, -2161501.0, , -0.7843387319989524, , , , , , , , , , 
3665547, -921.0526315786828, 0.7449077119884363, 1434.2105263153776, -1.4112428728071822, 1.9460069444444446, 0.5746527777777778, -0.5659722222222222, , , , , , , , , , , , , -0.900526315789215, -2165928.0, , -0.5637131274416607, , , , , , , , , , 
3665747, -1065.7894736839044, 0.5961603812682841, -212.50000000019327, 0.8008740157479542, -0.868503937007874, 0.0, 0.9650043744531933, , , , , , , , , , , , , -0.8615000000007835, -2170355.0, , -0.6610309836361885, , , , , , , , , , 
3665947, -892.8571428589216, 0.5310540674594281, 1119.0476190468194, -0.6093913690479389, 1.0362847222222222, 0.3576388888888889, -0.1579861111111111, , , , , , , , , , , , , -0.8880952380946034, -2174833.0, , -0.6335259038364184, , , , , , , , , , 
3666147, 137.50000000012506, -0.5426562499999376, 250.00000000022737, -0.37971874999990907, 0.47031249999999997, 0.0, -0.5225694444444444, , , , , , , , , , , , , -0.911500000000829, -2179261.0, , -0.5799686289981292, , , , , , , , , , 
3666347, 37.500000000034106, -0.5012499999999829, 299.9999999994202, -0.28800000000023196, 0.4, , -0.4444444444444445, , , , , , , , , , , , , -0.8829999999982935, -2183669.0, , -0.7114572501294951, , , , , , , , , , 
3666547, 105.26315789470661, 0.040444078947353315, 13.157894736838326, -0.0042993421052646644, 0.009374999999999994, , -0.010416666666666661, , , , , , , , , true, , , , -0.8763157894734325, -2188148.0, , -0.625064266606807, , , , , , , , true, true, 
3666747, 24.999999999951683, -0.13171875000002414, 25.000000000022737, -0.10315624999999091, 0.1109375, , -0.12326388888888888, , , , , , , , , false, , , , -0.8780000000007986, -2192617.0, , -0.5796182602536919, , , , , , , , , , 
3666947, 347.2222222216608, -0.9963888888891698, 180.55555555583382, -0.8457777777776665, 0.9, , -1.0, , , , , , , , , , , , , -0.8705555555568971, -2197056.0, , -0.696909365241314, , , , , , , , , , 
3667147, 722.2222222233353, -0.34282986111055463, 430.5555555562191, -0.5217673611108457, 0.6803819444444444, , , , , , , , , , , , , , , -0.87166666666801, -2201418.0, , -0.7965145539078822, , , , , , , , , , 
3667247, , , , , , 0.02777777777777777, -0.6788194444444444, , , , , , , , , , , , , , , , , , , , , , , , , , 
3667347, 100.00000000009095, 0.1815478729221802, 324.9999999993719, 0.22436031824121858, -0.09251011592300964, 0.001736111111111105, 0.10761154855643044, , , , , , , , , , , , , -0.8844999999982905, -2205904.0, , -0.5337428365541801, , , , , , , , , , 
3667547, -262.4999999994927, 0.5286450131236133, -337.4999999993477, 0.7977244094490796, -0.9144356955380577, -0.08136482939632544, 0.7900262467191601, , , , , , , , , , , , , -0.9009999999982587, -2210363.0, , -0.6274785194852902, , , , , , , , , , 
3667747, 0.0, 0.005642361111111091, 12.500000000011369, 5.729166666712301E-4, 0.004340277777777762, 0.001736111111111105, , , , , , , , , , , , , , -0.8900000000008095, -2214798.0, , -0.5562409959879661, , , , , , , , , , 
3667847, , , , , , , 0.0, , , , , , , , , , , , , , , , , , , , , , , , , , 
3667947, -312.5000000002842, 0.865017361110969, 237.500000000216, -0.706302083333247, 0.7855902777777778, 0.3142361111111111, , , , , , , , , , , , , , -0.8865000000008063, -2219254.0, , -0.5963893529283923, , , , , , , , , , 
3668147, -887.5000000008072, 0.11871432086573824, 762.5000000006935, 0.02913065944909633, 0.27046013779527556, 0.140625, 0.09011373578302713, , , , , , , , , , , , , -0.8860000000008059, -2223674.0, , -0.654209864110615, , , , , , , , , , 
3668347, -112.50000000010232, -0.05625000000005116, 0.0, 0.0, 0.0, 0.0, 0.0, , , , , , , , , , , , , -0.891499999998277, -2228147.0, , -0.5717060014463241, , , , , , , , , , 
3668547, -437.49999999915445, 0.8025173611115339, 124.99999999975842, -0.75130208333343, 0.7855902777777778, 0.3142361111111111, , , , , , , , , , , , , , -0.8974999999982655, -2232607.0, , -0.6001645590665722, , , , , , , , , , 
3668747, -1130.9523809515729, 0.8580746352022538, 702.3809523823517, -0.2047119071048022, 0.47614145888014003, , 0.34383202099737525, , , , , , , , , , , , , -0.8857142857160503, -2237028.0, , -0.781941730481687, , , , , , , , , , 
