time, dt.le, dt.lps, dt.re, dt.rps, dt.rsp, i.jx, i.jy, i.ld, i.ljs, i.lu, i.rjs, i.sd, i.sf, i.ssd, i.ssu, i.su, l.sl, lms.s, r.s, s.aes, s.hf, s.m, s.sf, s.sp, so.fbe, so.fe, so.lbu, so.lu, so.sbrun, so.sbu, so.su, spid.nto, spid.vsp
2620479, , , , , , , , , , , , , , , , , , , , -23262.50000002116, , -0.5977209478970817, , , , , , , , , , , 
2620679, , , , , , , , , , , , , , , , , , , , -24037.499999953543, , -0.47051799962575025, , , , , , , , , , , 
2620879, , , , , , , , , , , , , , , , , , , , -23725.000000021577, , -0.4625845690610749, , , , , , , , , , , 
2621079, , , , , , , , , , , , , , , , , , , , -23787.500000021635, , -0.5301210474463914, , , , , , , , , , , 
2621279, , , , , , , , , , , , , , , , , , , , -23662.500000021522, , -0.48304036170149084, , , , , , , , , , , 
2621479, , , , , , , , , , , , , , , , , , , , , , -0.485945213351586, , , , , , , , , , , 
2621679, , , , , , , , , , , , , , , , , , , , -22619.047619031455, , -0.6292273836394324, , , , , , , , , , , 
2621879, , , , , , , , , , , , , , , , , , , , -23912.500000021748, , -0.4888778952238899, , , , , , , , , , , 
2622079, , , , , , , , , , , , , , , , , , , , -22750.000000045322, , -0.6460037270457706, , , , , , , , , , , 
2622279, , , , , , , , , , , , , , , , , , , , -23325.000000021213, , -0.5055040838625646, , , , , , , , , , , 
2622479, , , , , , , , , , , , , , , , , , , , -22952.38095236455, , -0.6080715269500088, , , , , , , , , , , 
2622679, , , , , , , , , , , , , , , , , , , , -23749.9999999541, , -0.5183347573002319, , , , , , , , , , , 
2622879, , , , , , , , , , , , , , , , , , , , -22809.52380956925, , -0.6237166650159961, , , , , , , , , , , 
2623079, , , , , , , , , , , , , , , , , , , , -23625.000000021486, , -0.5490031705019829, , , , , , , , , , , 
2623279, , , , , , , , , , , , , true, , , , , , , -23850.000000021693, , -0.49314112063076937, , , true, true, , , , , , , 
2623479, , , , , , , , , , , , , , , , , , , , , , -0.5115173361534071, , , , , , , , , , , 
2623679, , , , , , , , , , , , , false, , , , , , , -23824.999999953954, , -0.47688967303015484, , , false, false, , , , , , , 
2623879, , , , , , , , , , , , , , , , , , , , -23700.000000021555, , -0.48520803076020275, , , , , , , , , , , 
2624079, , , , , , , , , , , , , , , , , , , , -22738.095238140537, , -0.6196858048491922, , , , , , , , , , , 
2624279, , , , , , , , , , , , , , , , , , , , -23450.00000002133, , -0.5445125415291404, , , , , , , , , , , 
2624479, , , , , , , , , , , , , , , , , , , , -22785.714285698003, , -0.6488807238284262, , , , , , , , , , , 
2624679, , , , , , , , , , , , , , , , , , , , -23637.499999954318, , -0.5379022564231236, , , , , , , , , , , 
2624879, , , , , , , , , , , , , true, , , , , , , -22857.142857188395, , -0.599943755251421, , , true, true, , , , , , , 
2625079, , , , , , , , , , , , , false, , , , , , , -22547.619047663968, , -0.6655209484773695, , , false, false, , , , , , , 
2625279, , , , , , , , , , , , , , , , , , , , -22642.857142840963, , -0.6552878613590146, , , , , , , , , , , 
2625479, , , , , , , , , , , , , , , , , , , , -22928.571428555042, , -0.6228708304714419, , , , , , , , , , , 
2625679, , , , , , , , , , , , , , , , , , , , -22559.52380950769, , -0.6518749091588942, , , , , , , , , , , 
2625879, , , , , , , , , , , , , , , , , , , , -22690.476190521396, , -0.640983407728887, , , , , , , , , , , 
2626079, , , , , , , , , , , , , , , , , , , , -22547.619047663968, , -0.6688155349238459, , , , , , , , , , , 
2626279, , , , , , , , , , , , , , , , , , , , -22678.571428555224, , -0.6680407048773414, , , , , , , , , , , 
2626479, , , , , , , , , , , , , true, , , , , , , -22666.666666650468, , -0.6414273912967073, , , true, true, , , , , , , 
2626679, , , , , , , , , , , , , false, , , , , , , -23749.9999999541, , -0.5025174583793105, , , false, false, , , , , , , 
2626879, , , , , , , , , , , , , , , , , , , , -22214.28571432997, , -0.6442443696115734, , , , , , , , , , , 
2627079, , , , , , , , , , , , , , , , , , , , -22773.809523854896, , -0.6298648566455467, , , , , , , , , , , 
2627279, , , , , , , , , , , , , , , , , , , , -22642.857142840963, , -0.6551234624934277, , , , , , , , , , , 
2627479, , , , , , , , , , , , , , , , , , , , -22666.666666650468, , -0.6564377681687257, , , , , , , , , , , 
2627679, , , , , , , , , , , , , , , , , , , , -22749.999999983742, , -0.646481941040076, , , , , , , , , , , 
2627879, , , , , , , , , , , , , , , , , , , , -22773.809523854896, , -0.6515211684963215, , , , , , , , , , , 
2628079, , , , , , , , , , , , , , , , , , , , -22642.857142902252, , -0.6526553838593263, , , , , , , , , , , 
2628279, , , , , , , , , , , , , , , , , , , , -22857.142857126524, , -0.6228532216335861, , , , , , , , , , , 
2628479, , , , , , , , , , , , , , , , , , , , -23575.000000021442, , -0.4992947964436571, , , , , , , , , , , 
2628679, , , , , , , , , , , , , , , , , , , , -22702.38095236473, , -0.6388653127830657, , , , , , , , , , , 
2628879, , , , , , , , , , , , , , , , , , , , -22809.52380956925, , -0.6637213183759267, , , , , , , , , , , 
2629079, , , , , , , , , , , , , , , , , , , , -23737.500000021588, , -0.48077966539306183, , , , , , , , , , , 
2714079, , , , , , , , , , , , , , , , , , , , -1289.473684210156, , -7.850029955087978, , , , , , , , , , , 
2714279, , , , , , , , , , , , , , , , , , , , -10475.000000009528, , -7.7276998531724885, , , , , , , , , , , 
2714479, , , , , , , , , , , , , , , , , , , , -17387.500000015814, , -4.142916476875149, , , , , , , , , , , 
2714679, , , , , , , , , , , , , , , , , , , , -23276.315789467, , -1.4410346057140997, , , , , , , , , , , 
2714879, , , , , , , , , , , , , , , , , , , , -22912.50000002084, , -0.43753465755078647, , , , , , , , , , , 
2715079, , , , , , , , , , , , , , , , , , , , -23112.49999995533, , -0.5719283354265043, , , , , , , , , , , 
2715279, , , , , , , , , , , , , , , , , , , , -23999.999999993106, , -0.5101198894471273, , , , , , , , , , , 
2715479, , , , , , , , , , , , , , , , , , , , -23050.000000020966, , -0.5644438590516565, , , , , , , , , , , 
2715679, , , , , , , , , , , , , , , , , , , , -23921.052631572078, , -0.5298416804452154, , , , , , , , , , , 
2715879, , , , , , , , , , , , , , , , , , , , -23150.000000021057, , -0.5430943818539108, , , , , , , , , , , 
2716079, , , , , , , , , , , , , , , , , , , , -23049.999999955453, , -0.5746224906751267, , , , , , , , , , , 
2716279, , , , , , , , , , , , , , , , , , , , -23828.94736841421, , -0.5702373868891227, , , , , , , , , , , 
2716479, , , , , , , , , , , , , , , , , , , , -23150.000000021057, , -0.4987986797955928, , , , , , , , , , , 
2716679, , , , , , , , , , , , , , , , , , , , -24065.789473677298, , -0.5268292599811975, , , , , , , , , , , 
2716879, , , , , , , , , , , , , , , , , , , , -21904.76190474625, , -0.7363386976151469, , , , , , , , , , , 
2717079, , , , , , , , , , , , , , , , , , , , -22999.999999955548, , -0.542365785316977, , , , , , , , , , , 
2717279, , , , , , , , , , , , , , , , , , , , -23087.500000021, , -0.542199065846602, , , , , , , , , , , 
2717479, , , , , , , , , , , , , , , , , , , , -23100.00000002101, , -0.487052835042703, , , , , , , , , , , 
2717679, , , , , , , , , , , , , , , , , , , , -22607.142857126702, , -0.6248449480705894, , , , , , , , , , , 
2717879, , , , , , , , , , , , , , , , , , , , -22987.500000020907, , -0.5539823168556794, , , , , , , , , , , 
2718079, , , , , , , , , , , , , , , , , , , , -24092.105263150974, , -0.531988066048063, , , , , , , , , , , 
2718279, , , , , , , , , , , , , , , , , , , , -24039.47368420362, , -0.42816543748304503, , , , , , , , , , , 
2718479, , , , , , , , , , , , , , , , , , , , -23000.00000002092, , -0.5650229074872477, , , , , , , , , , , 
2718679, , , , , , , , , , , , , , , , , , , , -23187.499999955187, , -0.594465098882436, , , , , , , , , , , 
2718879, , , , , , , , , , , , , , , , , , , , -21916.666666651006, , -0.7452646998006129, , , , , , , , , , , 
2719079, , , , , , , , , , , , , , , , , , , , -24223.684210519357, , -0.42960582793616775, , , , , , , , , , , 
2719279, , , , , , , , , , , , , , , , , , , , -24131.57894736149, , -0.4635099409090508, , , , , , , , , , , 
2719479, , , , , , , , , , , , , , , , , , , , -23973.68421051943, , -0.45159250386248273, , , , , , , , , , , 
2719679, , , , , , , , , , , , , , , , , , , , -23274.999999955016, , -0.6107821756117592, , , , , , , , , , , 
2719879, , , , , , , , , , , , , , , , , , , , -22875.000000020806, , -0.6183640898359499, , , , , , , , , , , 
2720079, , , , , , , , , , , , , , , , , , , , -23037.50000002095, , -0.6185921705634501, , , , , , , , , , , 
2720279, , , , , , , , , , , , , , , , , , , , -21964.28571432947, , -0.6870196700664856, , , , , , , , , , , 
2720479, , , , , , , , , , , , , true, , , , , , , -22712.500000020656, , -0.608546786194047, , , true, true, , , , , , , 
2720679, , , , , , , , , , , , , false, , , , , , , -23025.00000002094, , -0.5066609229551977, , , false, false, , , , , , , 
2720879, , , , , , , , , , , , , , , , , , , , -22837.50000002077, , -0.6593039702613532, , , , , , , , , , , 
2721079, , , , , , , , , , , , , , , , , , , , -23112.50000002102, , -0.605234872307139, , , , , , , , , , , 
2721279, , , , , , , , , , , , , , , , , , , , -24065.789473677298, , -0.4659225092080851, , , , , , , , , , , 
2721479, , , , , , , , , , , , , , , , , , , , -22059.523809567756, , -0.6217448485479253, , , , , , , , , , , 
2721679, , , , , , , , , , , , , , , , , , , , -23037.499999955475, , -0.5872138165947217, , , , , , , , , , , 
2721879, , , , , , , , , , , , , true, , , , , , , -22850.000000020784, , -0.6507829324481826, , , true, true, , , , , , , 
2722079, , , , , , , , , , , , , , , , , , , , -22862.500000020795, , -0.6325821092106108, , , , , , , , , , , 
2722279, , , , , , , , , , , , , false, , , , , , , -22837.50000002077, , -0.5996801004843364, , , false, false, , , , , , , 
2722479, , , , , , , , , , , , , , , , , , , , -23125.00000002103, , -0.6321611709504431, , , , , , , , , , , 
2722679, , , , , , , , , , , , , , , , , , , , -23012.499999955526, , -0.5755017694561229, , , , , , , , , , , 
2722879, , , , , , , , , , , , , , , , , , , , -22975.000000020897, , -0.6512922229375309, , , , , , , , , , , 
2723079, , , , , , , , , , , , , , , , , , , , -23300.00000002119, , -0.5910010531218722, , , , , , , , , , , 
2723279, , , , , , , , , , , , , , , , , , , , -23025.00000002094, , -0.5908001735764283, , , , , , , , , , , 
2723479, , , , , , , , , , , , , true, , , , , , , -22975.000000020897, , -0.6200600716689841, , , true, true, , , , , , , 
2723679, , , , , , , , , , , , , false, , , , , , , -23087.49999995538, , -0.5686678356791454, , , false, false, , , , , , , 
2723879, , , , , , , , , , , , , , , , , , , , -23200.0000000211, , -0.5791300556893038, , , , , , , , , , , 
2724079, , , , , , , , , , , , , , , , , , , , -22975.000000020897, , -0.6160678140975742, , , , , , , , , , , 
2724279, , , , , , , , , , , , , , , , , , , , -23125.00000002103, , -0.5917514064805873, , , , , , , , , , , 
2782279, , , , , , , , , , , , , , , , , , , Teleop, , , , , , , , , , , , , , 
2782479, , , , , , , , , , , , , , , , , , , , -7087.499999986302, , -9.11435842271937, , , , , , , false, , , , 
2782679, , , , , , , , , , , , , , , , , , , , -15087.500000013722, , -5.471689122503142, , , , , , , , , , , 
2782879, , , , , , , , , , , , , , , , , , , , -20475.000000018623, , -2.456721070448213, , , , , , , , , , , 
2783079, , , , , , , , , , , , , , , , , , , , -24162.500000021977, , -0.30449577085285273, , , , , , , , , , , 
2783279, , 0.005642361111111091, , -0.004427083333333318, 0.004340277777777762, 0.001736111111111105, , , , , , , , , true, , , , , -23749.9999999541, , -0.7275001535976298, , -0.97, , , , , , , , , 
2783479, , , , , , , , , , , , , , , , , , , , -24512.499999952626, , -0.6971821988118408, , -1.0, , , , , , , , , 
2783679, , , , , , , , , , , , , , , , , , , , -24212.50000002202, , -3.7863988861193594, , -1.25, , , , , , , , , 
2783879, , , , , , , , , , , , , , , false, , , , , -27625.000000025124, , -2.494780982642991, , , , , , , , , , , 
2784079, , , , , , , , , , , , , , , , , , , , -29700.000000027012, , -1.223787833071321, , , , , , , , , , , 
2784279, , 0.0, , 0.0, 0.0, 0.0, , , , , , , , true, , , , , , -25987.499999949774, , 1.3572839135772028, , -1.0, , , , , , , , , 
2784479, , , , , , , , , , , , , , , , , , , , -23424.999999954725, , -0.9755060279013414, , -0.97, , , , , , , , , 
2784679, , 0.005642361111111091, , -0.004427083333333318, 0.004340277777777762, 0.001736111111111105, , , , , , , , , , , , , , -22637.500000020587, , -0.4718076209311366, , -0.95, , , , , , , , , 
2784879, , 0.09027777777777773, 62.50000000005684, -0.04583333333331057, 0.06944444444444442, 0.02777777777777777, , , , , , , , , , , , , , -22050.000000020056, , -0.5387810205204842, , -0.92, , , , , , , , , 
2785079, 12.500000000011369, 0.006250000000005684, 0.0, 0.0, 0.0, 0.0, , , , , , , , false, , , , , , -22387.50000002036, , -0.5276799359430806, , , , , , , , , , , 
2785279, 0.0, 0.0, , , , , , , , , , , , , , , , , , -22324.999999956854, , -0.5845873158203394, , , , , , , , , , , 
2785479, , 0.005642361111111091, , -0.004427083333333318, 0.004340277777777762, 0.001736111111111105, , , , , , , , , , , , , , -21637.49999995818, , -0.6302887880006128, , -0.9, , , , , , , , , 
2785679, , 0.0, , 0.0, 0.0, 0.0, , , , , , , , , , , , , , -22062.500000020067, , -0.4894193724049565, , , , , , , , , , , 
2785879, , , , , , , , , , , , , , , , , , , , -21887.500000019907, , -0.5510324513240011, , , , , , , , , , , 
2786079, , , , , , , , , , , , , , , , , , , , -21987.500000019998, , -0.5006462511265636, , , , , , , , , , , 
2786279, , , , , , , , , , , , , , , , , , , , -20949.99999995951, , -0.616995359229637, , -0.87, , , , , , , , , 
2786479, , 0.005642361111111091, , -0.004427083333333318, 0.004340277777777762, 0.001736111111111105, , , , , , , , , , , , , , -20299.999999960768, , -0.5238569910899441, , -0.85, , , , , , , , , 
2786679, , 0.0, , 0.0, 0.0, 0.0, , , , , , , , , , , , , , -19812.50000001802, , -0.5767002731518751, , -0.82, , , , , , , , , 
2786879, , , , , , , , , , , , , , , , , , , , -19250.00000001751, , -0.5402105479602033, , -0.8, , , , , , , , , 
2787079, , , , , , , , , , , , , , , , , , , , -18087.50000001645, , -0.24779172188225856, , -0.75, , , , , , , , , 
2787279, , , , , , , , , , , , , , , , , , , , -18574.9999999641, , -0.41763584709007406, , , , , , , , , , , 
2787479, , , , , , , , , , , , , , , , , , , , -18249.99999996473, , -0.4658051105553859, , , , , , , , , , , 
2787679, , , , , , , , , , , , , , , , , , , , -19464.28571432449, , -0.3210803623804623, , -0.8, , , , , , , , , 
2787879, , , , , , , , , , , , , , , , , , , , -20075.00000001826, , -0.5548277904730221, , -0.82, , , , , , , , , 
2788079, , 0.005642361111111091, , -0.004427083333333318, 0.004340277777777762, 0.001736111111111105, , , , , , , , , , , , , , -21125.000000019212, , -0.5142515412098364, , -0.85, , , , , , , , , 
2788279, , , , , , , , , , , , , , , , , , , , -21324.999999958785, , -0.5145884899293797, , -0.87, , , , , , , , , 
2788479, , 0.0, , 0.0, 0.0, 0.0, , , , , , , , , , , , , , -21162.4999999591, , -0.5482299745022156, , , , , , , , , , , 
2788679, , , , , , , , , , , , , , , true, , , , , -21595.238095281118, , -0.6748207526817424, , -0.9, , , , , , , , , 
2788779, , , , , , , , , , , , , , , false, , , , , -21550.0000000196, , -0.5982759301927545, , , , , , , , , , , 
2788979, , , , , , , , , , , , , , , , , , , Disabled, , , , , , , , , , , , , , 
2799579, , , , , , , , , , , , , , , , , , , Teleop, -2250.0000000020464, , -7.877842629626886, , , , , , , , , , , 
2799779, , , , , , , , , , , , , , , , , , , , -11000.000000010004, , -6.763249232540195, , , , , , , , , , , 
2799979, , , , , , , , , , , , , , , , , , , , -17825.00000001621, , -3.2917400657329563, , , , , , , , , , , 
2800179, , , , , , , , , , , , , , , , , , , , -22574.99999995637, , -0.6788431787355694, , , , , , , , , , , 
2800379, , , , , , , , , , , , , , , , , , , , -21249.99999995893, , -0.6357719833473621, , , , , , , , , , , 
2800579, , , , , , , , , , , , , , , , , , , , -21900.000000019918, , -0.4786149695740042, , , , , , , , , , , 
2800779, , , , , , , , , , , , , , , , , , , , -21312.500000019383, , -0.5726468801332121, , , , , , , , , , , 
2800979, , , , , , , , , , , , , , , , , , , , -21937.50000001995, , -0.5408992313056024, , , , , , , , , , , 
2801179, , , , , , , , , , , , , , , , , , , , -21974.99999995753, , -0.5299956991159633, , , , , , , , , , , 
2801379, , , , , , , , , , , , , , , , , , , , -21887.499999957698, , -0.5590835979969161, , , , , , , , , , , 
2801579, , , , , , , , , , , , , , , , , , , , -21875.000000019896, , -0.5580285910941529, , , , , , , , , , , 
2801779, , , , , , , , , , , , , , , , , , , , -21437.500000019496, , -0.554473707996327, , , , , , , , , , , 
2801979, , , , , , , , , , , , , , , , , , , , -21937.50000001995, , -0.5311949780650084, , , , , , , , , , , 
2802179, , , , , , , , , , , , , , , , , , , , -21862.49999995775, , -0.5819681409995374, , , , , , , , , , , 
